BVP_Clean_Signal_Mean,BVP_Clean_Signal_Std,BVP_Peak_Amplitude_Mean,BVP_Peak_Amplitude_Std,BVP_IBI_Mean,BVP_IBI_Std,BVP_HR_Mean,BVP_HR_Std,BVP_SDNN,BVP_RMSSD,BVP_PNN50,BVP_LF,BVP_HF,BVP_LFHF,BVP_SD1,BVP_SD2,BVP_SD1SD2,BVP_SampEn,BVP_ApEn,BVP_DFA,BVP_HFD,EDA_Clean_Signal_Mean,EDA_Clean_Signal_Std,EDA_SCL_Mean,EDA_SCL_Std,EDA_SCR_Mean,EDA_SCR_Std,EDA_SCR_Peaks_Count,EDA_SCR_Peaks_Amplitude_Mean,EDA_SCR_Peaks_Amplitude_Max,EDA_SCR_Peaks_Amplitude_Std,EDA_Peaks_Interval_Mean,TEMP_Mean,TEMP_Median,TEMP_Variance,TEMP_Std,TEMP_Min,TEMP_Max,TEMP_MaxMinRange,TEMP_Delta_Mean,TEMP_Positive_Peaks_Count,TEMP_Positive_Peaks_Amplitude_Mean,TEMP_Negative_Peaks_Count,TEMP_Negative_Peaks_Amplitude_Mean,TEMP_First_Derivative_Mean,TEMP_First_Derivative_Std,TEMP_Second_Derivative_Mean,TEMP_Second_Derivative_Std,TEMP_Slope,TEMP_Intercept,ACC_X_Mean,ACC_Y_Mean,ACC_Z_Mean,ACC_X_Std,ACC_Y_Std,ACC_Z_Std,ACC_X_Energy,ACC_Y_Energy,ACC_Z_Energy,ACC_X_PeaktoPeak,ACC_Y_PeaktoPeak,ACC_Z_PeaktoPeak,ACC_Cross_Correlation_XY,ACC_Cross_Correlation_YZ,ACC_Cross_Correlation_XZ,ACC_X_Magnitude,ACC_Y_Magnitude,ACC_Z_Magnitude,ACC_X_PSD_Mean,ACC_Y_PSD_Mean,ACC_Z_PSD_Mean,ACC_X_PSD_Peak_Frequency,ACC_Y_PSD_Peak_Frequency,ACC_Z_PSD_Peak_Frequency,ACC_X_RMS,ACC_Y_RMS,ACC_Z_RMS,Emotion_Code,Emotion
-0.0028175414973391,21.35005306818637,23.160020074338306,25.5524820542351,0.8363899187853108,0.1767361231616268,72.4465189292794,15.794132115939084,176.79856305870354,227.63270371930707,51.90677966101694,0.0221822766839549,0.0428387733088594,0.5178084004419292,161.0175334261647,191.39468685119812,0.8412852836993825,1.117736011435372,1.27691010841012,0.6797219512126715,1.899871365579613,4.655270501265823,0.4603746019810799,4.655559913076643,0.4593315132771937,-0.0002921246358556,0.0282502591030346,85,0.0594324248920506,0.224021462351973,0.0470310209320514,13.988095238095235,33.9612314666215,34.095872385447976,0.1809883976299578,0.4254273118053868,32.950000108515844,34.57952529773984,1.6295251892239977,0.0001878379336013,3,0.5721366575330625,2,-0.5645749437072425,0.0001877676164429,0.0019272192428668,2.0704134599688487e-07,0.0002181513308198,0.0002145513273524,33.452852096459885,-1.5762016482954056e-05,0.0034217204109677,-0.0007510701836956,1.1304847547626369,1.1750635981572264,1.5470891087966046,1.2779957809991804,1.380786167884778,2.393485274663493,40.11141398212098,44.97490771099693,53.31916566603057,-0.0010225872117772,-0.0487269357842057,0.0002244586560998,220.13995551804973,228.82178979763003,301.2655997873631,0.0486680163905703,0.0275777807626973,0.0206254478592343,1.008438818565401,0.7139240506329114,0.8329113924050633,1.1304847548725194,1.1750685800772558,1.1750685800772558,1,baseline
0.0043739393645209,34.382779101389936,32.838506053433534,47.56782716034035,1.0014167033450705,0.2964054084540445,61.16065517926631,21.188428305063645,296.5359547754826,351.83841045355547,83.45070422535211,0.0168666617175683,0.0341338984230057,0.4941322994680392,248.8968675345063,337.5857408633915,0.7372848950845519,1.514434329576428,1.4912634331011685,0.722103610749182,1.9441317224793384,1.7446121727392447,1.638226488300047,1.7447768531799743,1.6380557106987197,-0.0001652746974916,0.041501037886301,36,0.1270395505119492,0.6297851406349633,0.142386544718074,17.014285714285716,33.006758153992315,33.13441545264638,0.0674494598331036,0.259710338325419,32.535444996066346,33.45952486367699,0.9240798676106436,0.0001274811406937,2,0.2556643064484944,3,-0.1451297577384783,0.0001273750836584,0.0011162076220843,-3.849618571745741e-08,0.0002000660566573,0.0001621432586494,32.637476882418134,-0.0017516844379077,0.0003332605229363,0.0007131547368599,2.602121431970688,1.7330165050450663,2.9405509673393104,6.771039015119552,3.003346317821193,8.646840500109835,80.84856862861645,62.42782709355576,76.20422382822697,-0.0106387207050473,0.0043312904429195,-0.0227661350287813,496.78046461498207,330.8564138594669,561.3911671446241,0.0258609676679443,0.0220477978289267,0.0233445610148912,0.8428446005267779,0.7708516242317822,0.5864793678665496,2.6021220215661587,1.7330165370882047,1.7330165370882047,1,baseline
-0.0335492256999188,69.22240602747637,82.64007312591168,80.37831955909263,0.978175,0.6102457220251527,64.25610585669968,28.488211658230952,610.7345052208757,843.9062540798475,88.0,0.0310469822908824,0.0151533223416748,2.048856454765471,597.2104557656388,624.8149805997466,0.9558196815197824,1.6498115033583505,1.4392588983705237,0.6414226577212002,1.99752152921188,0.8699074242671011,0.2042970836993425,0.8698980440420595,0.2026559538193606,-7.25758385407908e-06,0.0209253860981116,78,0.0287141887214012,0.1065001750351661,0.0273334111428187,7.902597402597403,33.44318029330562,33.49276441225162,0.2131244670964876,0.4616540556482609,32.58467274355047,34.090796939855124,1.506124196304654,-0.0005953509167564,2,0.0260275087490704,1,-0.025930821193107,-0.0005949285488125,0.0010014536573336,3.411773979301964e-07,0.000220924660008,-0.0006448128338153,34.234688046813964,-0.0025338990384903,0.0006181531251281,-0.0011644647434839,4.343178290329619,2.273324958019981,2.577657097974057,18.86320408223485,5.168006746869835,6.644317470714177,182.69202647795413,92.91229441056532,69.4445157817103,-0.0153880922691397,-0.0070716672782488,0.0289877866639735,608.7891538190792,318.65498044514936,361.3136444484102,0.0272195735553713,0.0372737385558174,0.026912319406335,0.6319218241042346,0.6140065146579805,0.6319218241042346,4.343179029493816,2.273325042062801,2.273325042062801,2,stress
0.022912718130114,70.81790564602483,69.00675330254421,69.40486699545606,0.7798229649238915,0.2674431429358765,78.22379807529488,20.728264578680243,267.53168561101745,342.15534507514764,56.32031767041694,0.0250246875615333,0.019619992515862,1.2754687618408491,242.02045868973963,290.89924195838125,0.8319734938476234,0.5503113964288562,1.221101463983001,0.6586176631520926,1.9472136374033124,5.112854903307888,1.743430841808986,5.11274310460337,1.7409380136183146,0.0001160402563211,0.0773837381156826,64,0.1255719509042983,0.8188925272208218,0.1185702470511005,16.293650793650794,34.80939098281075,34.80227948237973,0.0057891811802886,0.0760866688736509,34.660039174195056,34.995208214644016,0.3351690404489602,4.347873843099478e-05,2,0.1219806570629096,3,-0.1281474729387687,4.354330100428761e-05,0.0009810339560915,4.152753303836975e-08,0.0002275108691533,4.152736727590845e-05,34.71149021445776,0.0003922029350987,-0.0020903109098348,-7.617298642452416e-05,4.325251439319386,2.9468999126733526,4.21424579056511,18.707800167157565,8.684223464713911,17.759867589098075,109.65265037842312,95.19696347914284,108.1535906486913,-0.0154654040211697,0.0030036644428965,-0.0005635745405233,840.1237317839085,572.3970500244794,818.562327743888,0.0265258368087328,0.0264238192241755,0.0167962633888007,0.712468193384224,0.6530958439355385,0.7362171331636981,4.325251457101374,2.9469006540285525,2.9469006540285525,1,baseline
0.0224501077266292,44.64987016623508,49.74980520339291,43.280607474787146,0.8111342911218169,0.2142713202541621,75.18312977889123,18.654126214149446,214.3450924444196,293.5275748156712,54.57673778389539,0.0328561344330005,0.0529037967117706,0.621054375586815,207.62673838984503,220.63494415667125,0.9410419513710884,0.8819045982362529,1.2694391956855533,0.6949832339628259,1.943365409579209,0.2663995723070398,0.0540103881062612,0.2664112258962813,0.0538763640771722,-1.0257020415934492e-05,0.0038350899130722,26,0.0194421613082257,0.1135191725418409,0.0244704103586202,45.8,34.00782107895463,34.14379438973445,0.2675248988469917,0.5172280917032559,33.29003917419506,34.77703269037694,1.486993516181883,0.0002040622587109,3,0.1019834875160867,1,-0.4587382870783756,0.0002037459042829,0.0012153246210811,1.809372849896901e-07,0.0002197351217881,0.0003556073846557,33.16947666962878,0.0016327950717718,0.0008056092755307,-0.0007731095809396,3.415686886555001,1.5067051250428631,3.6574057615756352,11.666919573003543,2.270160982836735,13.376617502505075,79.33386861381709,55.15607657096194,76.80262121343219,0.0248139373951549,-0.0117491123489339,-0.0238128995329463,663.452742590064,292.65787800854486,710.4034242136728,0.0113186276322047,0.0314957801790263,0.0128941196268291,0.6395250212044105,0.8804071246819338,0.6395250212044105,3.415687276816123,1.5067053404155488,1.5067053404155488,1,baseline
-0.0050395064738375,15.63604193720624,16.403101034509753,4.820000900210951,0.7775282972440944,0.1185801013377534,77.72491679510496,10.735435775553716,118.6969866311268,182.09564340787023,63.582677165354326,0.0207256684281746,0.0518698513235927,0.3995706156718384,128.88776317932522,107.41404342218677,1.1999153841806032,1.6509650991484446,1.2535082169248408,0.4741668298165917,2.005418308544336,0.3150657297979798,0.0035463764246301,0.3150681717741911,0.003202959388534,-6.481102847887657e-06,0.0014866259624704,410,0.0011858988268478,0.0036769865465788,0.0007645078541006,0.965158924205379,31.687510061344295,31.698902091641564,0.0023503379029498,0.0484802836517057,31.56987064919562,31.7533997992458,0.1835291500501803,4.236255706699323e-05,1,0.098457990830358,1,-0.0376034290985032,4.2563223455657405e-05,0.0009192420153811,-3.64647944407055e-07,0.0002180572243091,6.548073012064678e-05,31.635682063453828,0.000150694437568,4.90793372492711e-05,-4.58031253784124e-05,0.1540651324440889,0.2728974977687856,0.2671754344510644,0.0237360877438281,0.0744730466972456,0.0713827148720413,5.282165253133396,8.005320711211294,8.746602773260994,4.686279813602212e-05,-1.4243807888691578e-05,-4.373454775285919e-05,17.34311690238496,30.72006588123628,30.075933283250045,0.1223822860153019,0.1244193294571188,0.0961818413912931,3.3389108129439617,4.089029202841357,8.094711917916337,0.1540652061428153,0.27289750218213,0.27289750218213,4,meditation
-0.0096939965490136,42.598002193120415,30.1943391997971,60.24323881861943,0.970938267813268,0.3625143442543775,63.26513122924131,19.998454745751125,362.9605159238589,485.64520902628567,65.35626535626535,0.0155040079283343,0.0242055605121698,0.6405143115995768,343.8265828914064,381.501390702731,0.9012459489546628,0.9004200627812753,1.0434546827721198,0.6689881336353724,1.9900995025440564,0.9471736773989898,0.0598115607958419,0.9472089178972768,0.0596576606336947,-3.56860090906634e-05,0.0040978448717527,77,0.0053020028111813,0.0311311590230137,0.0066130228909741,5.131578947368421,30.225320816271573,30.165198665255986,0.1737994500775756,0.4168926121647823,29.62706106725264,30.900480779143265,1.2734197118906287,-0.0001896612400381,1,0.4220144868560282,1,-0.9373718564336926,-0.0001892794292179,0.0027563050246288,5.075030711865999e-07,0.0002220905638374,-0.0004662800356471,30.59438146448632,-0.0006032695861116,0.0003207587221513,3.708514760277695e-05,2.058952404475405,0.8594387929721186,1.0643300565028746,4.239285367829243,0.73863514175153,1.1327984705507204,86.48382438663613,29.746959834375303,55.03825483196522,-0.0012260896050304,7.537213050933062e-05,-0.0001417567499688,231.7762373090308,96.74701295789647,119.8116113689267,0.0301268317850891,0.0300603804861124,0.0840204978742479,0.7172849250197316,0.4849250197316495,0.6112075769534333,2.058952492853889,0.8594388528287106,0.8594388528287106,4,meditation
-0.032035765214246,72.056424430553,52.41175388063501,78.77695179534379,0.8013581223628692,0.2798519398415488,76.50539364130168,20.14002503817813,280.14761022495725,391.8400763678196,60.970464135021096,0.0514094720282849,0.0456351766594629,1.1265316755955763,277.3660493022693,283.34103540078536,0.9789123870107116,0.6708598362565127,1.0063806429759414,0.6368090507606546,1.954105589815017,5.821084453412074,1.2114737043834911,5.821346663990654,1.2010920158205287,-0.0001626650762751,0.1265451540924235,24,0.2725215424459936,0.7937283327757636,0.2032282505285924,15.152173913043478,34.97444143124476,34.98927028566777,0.001349551273287,0.0367362392371221,34.88420102547417,35.03908721955449,0.1548861940803192,-4.394924532636476e-05,1,0.0622917446623176,0,,-4.372950776771335e-05,0.0008287020273808,-8.887132272008307e-07,0.0001994419046129,-6.258418435753498e-05,35.022099287633004,0.0001346628280094,1.8167947808993946e-05,0.0002063181453652,2.931248118159042,2.626466934701688,2.6581884427002973,8.592215548345006,6.898328559411356,7.065965839472609,77.76063824135116,66.79780843485196,86.96140847210097,1.4914763579971411e-05,2.285104513826004e-05,0.0001693744606323,323.6607667997812,290.0076236865908,293.5102306817431,0.0512277157811382,0.0323463080406519,0.0296315740537692,0.4593175853018372,0.8136482939632546,0.5485564304461942,2.9312481212522776,2.626466934764524,2.626466934764524,3,amusement
0.0043332143133616,94.5023273762268,123.69018555771842,150.46977068473464,1.2091090425531914,1.3725969914799243,52.92720935975666,33.67630033902473,1373.8154533190443,1658.371622999509,89.71631205673759,0.0121029137964047,0.0004238259869188,28.556327761757256,1173.6885633896788,1550.39044325708,0.7570277335585086,0.9011239393306651,1.015667605712757,0.7889080208346854,1.9581344825108529,1.3175788302919709,0.1637530945561855,1.3176348764780723,0.1617734199260189,-3.3914886713833883e-05,0.0199673266350962,110,0.024244824675939,0.1066146522823787,0.0205120173341822,6.139908256880734,30.137848010468225,30.15447817476467,0.00483527096516,0.0695361126693173,29.984672852065906,30.30258772143999,0.3179148693740892,-3.593777830627909e-05,2,0.1539672282357802,3,-0.0725357785554585,-3.5665848243843504e-05,0.0010371070423823,1.1906041972369105e-07,0.0002012899818693,-7.001737625076205e-05,30.23373680724364,0.0033955035393587,-0.0040605229707653,0.0028418934409828,8.51729155101635,5.362317451959292,8.66863605758945,72.54426689445877,28.75446494343399,75.1452591752983,199.6385420047889,112.6787617040026,177.88693138920524,-0.1511146674616016,-0.1264766115886597,0.1057626777110182,1261.0195598508917,793.9130125902165,1283.4266948768593,0.0458131060850848,0.0170307901383482,0.0149673611142116,2.465693430656934,0.602919708029197,0.6496350364963503,8.517292227842061,5.362318989339779,5.362318989339779,2,stress
-0.0048826491752646,60.67654153769516,68.75581051515117,80.23575152982797,0.8999324845679012,0.3608272475696052,68.80700842930365,25.542074163035785,361.3853720293552,470.7877855045341,87.96296296296296,0.0344730617279874,0.040586064917443,0.8493817224732141,333.3991803551908,378.3127900712499,0.8812791666187119,2.0646936850452806,1.2304466015919822,0.739352537962465,1.96809369059115,0.975134076791809,0.043701389567854,0.9751110474002876,0.0339939871199333,4.61645802479257e-05,0.0260988896929789,15,0.1084927571959191,0.4032902686440092,0.1041738015524124,17.428571428571427,32.638290396594584,32.6446780065652,0.0007432930551398,0.0272634013861054,32.57708097989744,32.70721944602692,0.1301384661294804,-4.270994657591032e-05,2,0.0612468191312913,1,-0.0787651989907658,-4.287579119528643e-05,0.0008856926853302,-4.571643690079481e-09,0.0001770896145984,-5.284254212359409e-05,32.66922970500796,0.0004738689473889,-7.771680801430881e-05,0.0005943212186545,4.386487422107575,3.5637873790604795,5.778214651008019,19.241272128859737,12.700580489190664,33.38776490634144,118.68899765435538,115.44449734874124,142.6451223871141,-0.0001726569118408,-0.0002165443986498,0.0013203535872847,424.7424719523453,345.0806321233512,559.5030685902066,0.0511338865312713,0.060820759834159,0.0340736295259331,0.962457337883959,2.1228668941979523,0.9658703071672357,4.386487447703429,3.563787379907879,3.563787379907879,0,not_defined/transient
